pair,enhancer_id,zscore
V$CREB_Q3 - V$NF1_Q6,chr5:172257827-172258390-enhancer,3.0353996409302
V$AML_Q6 - V$GATA_C,chr5:172257827-172258390-enhancer,3.47083626260356
V$HMGIY_Q6 - V$IPF1_Q4,chr5:172257827-172258390-enhancer,3.0769194228594
V$AP1_01 - V$HMGIY_Q6,chr5:172257827-172258390-enhancer,3.44245710152662
V$AP1_01 - V$ETS_Q4,chr5:172257827-172258390-enhancer,3.84288690383313
V$OSF2_Q6 - V$PPARA_02,chr5:172257827-172258390-enhancer,3.23068066644571
V$AP1_Q2_01 - V$PU1_Q6,chr5:172257827-172258390-enhancer,3.57767417820596
V$ETS_Q6 - V$PU1_Q6,chr5:172257827-172258390-enhancer,3.06390673460478
V$HNF4_Q6 - V$SF1_Q6,chr5:172257827-172258390-enhancer,3.49142246735408
V$OSF2_Q6 - V$PIT1_Q6,chr5:172257827-172258390-enhancer,4.09914203479552
V$HMGIY_Q6 - V$HNF1_Q6,chr5:172257827-172258390-enhancer,3.22096523087914
V$IRF_Q6 - V$IRF_Q6_01,chr5:172257827-172258390-enhancer,3.5556604343301
V$MYB_Q3 - V$PIT1_Q6,chr5:172257827-172258390-enhancer,3.40193482958436
V$CREB_Q3 - V$NFKB_Q6_01,chr5:172257827-172258390-enhancer,3.04180865748634
V$GATA_Q6 - V$IRF_Q6_01,chr5:172257827-172258390-enhancer,3.91573465928395
V$HNF1_Q6 - V$LEF1TCF1_Q4,chr5:172257827-172258390-enhancer,3.99448935261042
V$AP1_Q2_01 - V$ETS_Q6,chr5:172257827-172258390-enhancer,3.57401180032295
V$PEBP_Q6 - V$SMAD_Q6_01,chr5:172257827-172258390-enhancer,3.06950209520593
V$CEBPB_01 - V$SP1_01,chr5:76034658-76035100-enhancer,4.16139475728623
V$AP1FJ_Q2 - V$SP1_01,chr5:76034658-76035100-enhancer,3.03426214663609
V$CEBP_Q2_01 - V$SP1_01,chr5:76034658-76035100-enhancer,3.07986301042485
V$CEBPB_01 - V$CREB_Q3,chr5:76034658-76035100-enhancer,3.29794461446016
V$CEBPB_01 - V$GR_Q6_01,chr5:76034658-76035100-enhancer,3.26140138845941
V$CEBPB_02 - V$ER_Q6_02,chr5:76034658-76035100-enhancer,3.19345997644233
V$CREB_Q2 - V$ETS_Q4,chr5:76034658-76035100-enhancer,3.18618328618317
V$AP1_01 - V$ER_Q6,chr5:76034658-76035100-enhancer,3.05346713248533
V$ER_Q6 - V$GATA_Q6,chr5:76034658-76035100-enhancer,3.3569014456032
V$AP1_Q4_01 - V$ER_Q6,chr5:76034658-76035100-enhancer,3.06749384032831
V$AP1_C - V$STAT_Q6,chr5:76034658-76035100-enhancer,3.52529826634257
V$LEF1TCF1_Q4 - V$STAT_01,chr5:76034658-76035100-enhancer,3.31529128664628
V$CHOP_01 - V$E2A_Q6,chr5:76034658-76035100-enhancer,3.05054377555491
V$NFAT_Q6 - V$SMAD4_Q6,chr5:76034658-76035100-enhancer,4.13193425567689
V$FOX_Q2 - V$SOX9_B1,chr5:76034658-76035100-enhancer,3.80732430764911
V$SP1_Q6_01 - V$STAT5B_01,chr5:76034658-76035100-enhancer,3.7481321261539
V$ETS_Q6 - V$STAT6_01,chr5:76034658-76035100-enhancer,3.50481855351161
V$EFC_Q6 - V$GATA_Q6,chr5:76034658-76035100-enhancer,3.58922723442284
V$HMGIY_Q6 - V$PU1_Q6,chr5:76034658-76035100-enhancer,3.06722526785296
V$ETS_Q6 - V$PU1_Q6,chr5:76034658-76035100-enhancer,3.07751827138659
V$IRF_Q6_01 - V$PU1_Q6,chr5:76034658-76035100-enhancer,3.03411343116033
V$PU1_Q6 - V$SMAD_Q6_01,chr5:76034658-76035100-enhancer,3.31190364711358
V$ICSBP_Q6 - V$OSF2_Q6,chr5:76034658-76035100-enhancer,3.06724910410642
V$ICSBP_Q6 - V$SMAD4_Q6,chr5:76034658-76035100-enhancer,4.39258452066279
V$NFAT_Q4_01 - V$SMAD4_Q6,chr5:76034658-76035100-enhancer,3.14281188722829
V$E2A_Q6 - V$POU1F1_Q6,chr5:76034658-76035100-enhancer,3.25774672963432
V$NFKB_Q6_01 - V$OCT_Q6,chr5:76034658-76035100-enhancer,3.18132739466744
V$ETS_Q6 - V$OCT_Q6,chr5:76034658-76035100-enhancer,3.20571210375107
V$AP1_Q4_01 - V$CREB_Q3,chr5:76034658-76035100-enhancer,3.55021328550876
V$AHRHIF_Q6 - V$NFAT_Q4_01,chr5:76034658-76035100-enhancer,3.32438088009922
V$CREB_Q3 - V$ELK1_02,chr5:784651-785023-enhancer,3.54175909031903
V$AP1_Q4_01 - V$CETS1P54_01,chr5:784651-785023-enhancer,3.08207399500547
V$ELF1_Q6 - V$NFKAPPAB65_01,chr5:784651-785023-enhancer,3.1983440447616
V$CP2_01 - V$MYCMAX_B,chr5:784651-785023-enhancer,4.52148658688369
V$AP1FJ_Q2 - V$MYCMAX_B,chr5:784651-785023-enhancer,5.21673255965077
V$AP1FJ_Q2 - V$ER_Q6_02,chr5:784651-785023-enhancer,3.02655447618141
V$AHRHIF_Q6 - V$AP1FJ_Q2,chr5:784651-785023-enhancer,3.18740955101931
V$AP1FJ_Q2 - V$PEBP_Q6,chr5:784651-785023-enhancer,4.20142334840378
V$AP1_Q2 - V$ER_Q6,chr5:784651-785023-enhancer,3.15733094943776
V$AP1_Q2 - V$PPARA_02,chr5:784651-785023-enhancer,4.50198585920857
V$AP1_Q6 - V$GRE_C,chr5:784651-785023-enhancer,3.15221449209317
V$ER_Q6 - V$PPARA_02,chr5:784651-785023-enhancer,4.20194831509527
V$NFKB_Q6 - V$PPARA_02,chr5:784651-785023-enhancer,3.21499536559042
V$GRE_C - V$SF1_Q6,chr5:784651-785023-enhancer,3.02488829932126
V$AP1_Q2_01 - V$GRE_C,chr5:784651-785023-enhancer,3.58648340028669
V$CP2_02 - V$MYCMAX_B,chr5:784651-785023-enhancer,4.01288467103002
V$MYCMAX_B - V$PEBP_Q6,chr5:784651-785023-enhancer,3.38502283061262
V$DR4_Q2 - V$PPARA_02,chr5:784651-785023-enhancer,3.39354291483502
V$CEBP_Q3 - V$OSF2_Q6,chr5:784651-785023-enhancer,3.19245866973548
V$MAF_Q6_01 - V$OSF2_Q6,chr5:784651-785023-enhancer,3.29472459752285
V$E2A_Q6 - V$NFKB_Q6_01,chr5:784651-785023-enhancer,3.19844236805597
V$OCT_Q6 - V$VMYB_01,chr5:964244-964536-enhancer,3.49134896328212
V$SMAD_Q6_01 - V$VMYB_01,chr5:964244-964536-enhancer,3.25774294903931
V$CEBP_Q2_01 - V$NFKAPPAB65_01,chr5:964244-964536-enhancer,3.0190678584816
V$CEBP_Q2_01 - V$CREL_01,chr5:964244-964536-enhancer,3.0190678584816
V$CP2_01 - V$OCT1_04,chr5:964244-964536-enhancer,3.90621513576332
V$CP2_01 - V$OCT_C,chr5:964244-964536-enhancer,3.76544600351409
V$ER_Q6_02 - V$OCT1_02,chr5:964244-964536-enhancer,4.11390538192562
V$MYB_Q6 - V$OCT1_04,chr5:964244-964536-enhancer,3.18949197690471
V$ER_Q6 - V$POU1F1_Q6,chr5:964244-964536-enhancer,3.48939660002332
V$SP1_Q6 - V$STAT_01,chr5:964244-964536-enhancer,3.67992968808699
V$AP1_C - V$LEF1_Q2,chr5:964244-964536-enhancer,3.12872867665946
V$ETS1_B - V$SP1_Q6_01,chr5:964244-964536-enhancer,3.08662608689192
V$SP1_Q6_01 - V$STAT6_01,chr5:964244-964536-enhancer,3.14662472791478
V$GR_Q6_01 - V$PU1_Q6,chr5:964244-964536-enhancer,3.45020081889017
V$OSF2_Q6 - V$USF_Q6_01,chr5:964244-964536-enhancer,3.0236583418286
V$ELF1_Q6 - V$SP1_Q6_01,chr5:964244-964536-enhancer,3.20144408680498
V$AML_Q6 - V$USF_Q6_01,chr5:964244-964536-enhancer,3.55424132338288
V$GATA_Q6 - V$OCT_Q6,chr5:964244-964536-enhancer,3.84262016985834
V$PAX5_01 - V$VMYB_01,chr6:108883670-108884545-enhancer,3.03000206914178
V$CMYB_01 - V$STAT6_01,chr6:108883670-108884545-enhancer,3.23579880746843
V$CETS1P54_01 - V$DR4_Q2,chr6:108883670-108884545-enhancer,3.0400126970059
V$CREL_01 - V$SF1_Q6,chr6:108883670-108884545-enhancer,3.15821159639141
V$CP2_01 - V$SP1_Q6,chr6:108883670-108884545-enhancer,3.56304693390439
V$CP2_01 - V$SP1_Q4_01,chr6:108883670-108884545-enhancer,4.23884676586624
V$CP2_01 - V$SP1_Q2_01,chr6:108883670-108884545-enhancer,3.78262223587451
V$CP2_01 - V$SMAD_Q6_01,chr6:108883670-108884545-enhancer,3.20368947945726
V$CREB_Q2 - V$SREBP_Q3,chr6:108883670-108884545-enhancer,3.49054975349492
V$AP1_C - V$GR_Q6,chr6:108883670-108884545-enhancer,3.08415053839469
V$GR_Q6 - V$POU1F1_Q6,chr6:108883670-108884545-enhancer,3.25363037886224
V$NF1_Q6 - V$SP1_Q6_01,chr6:108883670-108884545-enhancer,3.28816615962651
V$LEF1_Q2 - V$NFY_C,chr6:108883670-108884545-enhancer,3.04582409504291
V$MYCMAX_B - V$SREBP_Q3,chr6:108883670-108884545-enhancer,3.47216139614243
V$ETS1_B - V$ETS_Q4,chr6:108883670-108884545-enhancer,4.52008816048733
V$ETS1_B - V$HNF4_Q6,chr6:108883670-108884545-enhancer,3.09745840703298
V$FOX_Q2 - V$SOX9_B1,chr6:108883670-108884545-enhancer,3.31643171011758
V$IPF1_Q4 - V$PEBP_Q6,chr6:108883670-108884545-enhancer,3.2980195446088
V$PU1_Q6 - V$STAT6_01,chr6:108883670-108884545-enhancer,4.67891126909109
V$OCT_Q6 - V$STAT6_01,chr6:108883670-108884545-enhancer,5.90181924251681
V$PR_Q2 - V$STAT6_01,chr6:108883670-108884545-enhancer,3.14322545367245
V$ETS_Q6 - V$STAT6_01,chr6:108883670-108884545-enhancer,6.01298788801993
V$ETS_Q6 - V$PU1_Q6,chr6:108883670-108884545-enhancer,6.02764969895375
V$NFAT_Q4_01 - V$SF1_Q6,chr6:108883670-108884545-enhancer,3.2015357755902
V$AHRHIF_Q6 - V$AML_Q6,chr6:108883670-108884545-enhancer,3.49245121943037
V$CREB_Q3 - V$NFY_Q6_01,chr6:108883670-108884545-enhancer,3.50410533525449
V$SP1_Q6_01 - V$SREBP_Q3,chr6:108883670-108884545-enhancer,3.17603448136492
V$LEF1_Q2 - V$OCT_Q6,chr6:108883670-108884545-enhancer,3.39547601721902
V$FOX_Q2 - V$LEF1_Q2,chr6:108883670-108884545-enhancer,3.50175711990023
V$LEF1_Q2 - V$LEF1TCF1_Q4,chr6:108883670-108884545-enhancer,3.05226763347275
V$CEBP_Q2_01 - V$GR_Q6_01,chr6:108883670-108884545-enhancer,3.46782989037292
V$CEBP_Q2_01 - V$PEBP_Q6,chr6:108883670-108884545-enhancer,3.33283491960134
V$EBF_Q6 - V$NFKAPPAB65_01,chr6:148688472-148688811-enhancer,3.36388562613386
V$CREL_01 - V$STAT_01,chr6:148688472-148688811-enhancer,5.23826151275969
V$CEBPB_01 - V$STAT6_01,chr6:148688472-148688811-enhancer,3.57079889075881
V$GATA_C - V$OCT1_02,chr6:148688472-148688811-enhancer,4.2727248046591
V$GATA_C - V$OCT1_04,chr6:148688472-148688811-enhancer,3.31900785722006
V$LEF1_Q2 - V$OCT1_04,chr6:148688472-148688811-enhancer,4.75062497520346
V$MYB_Q6 - V$OCT_C,chr6:148688472-148688811-enhancer,3.21569435024795
V$CEBP_Q2 - V$HMGIY_Q6,chr6:148688472-148688811-enhancer,3.80185245305548
V$CEBP_Q2 - V$PIT1_Q6,chr6:148688472-148688811-enhancer,3.04990059286596
V$ER_Q6 - V$ETS_Q6,chr6:148688472-148688811-enhancer,3.1617801164281
V$IRF_Q6_01 - V$NF1_Q6,chr6:148688472-148688811-enhancer,3.25299021114009
V$AP1_C - V$AP1_Q4_01,chr6:148688472-148688811-enhancer,4.11537232397924
V$SF1_Q6 - V$SOX9_B1,chr6:148688472-148688811-enhancer,3.17260911121465
V$DR3_Q4 - V$HIF1_Q5,chr6:148688472-148688811-enhancer,3.75948470387686
V$CEBP_Q2_01 - V$STAT6_01,chr6:148688472-148688811-enhancer,3.35254036973749
V$PR_Q2 - V$STAT6_01,chr6:148688472-148688811-enhancer,3.42101989996431
V$CEBP_Q2_01 - V$PU1_Q6,chr6:148688472-148688811-enhancer,4.77591703820292
V$ETS_Q6 - V$PU1_Q6,chr6:148688472-148688811-enhancer,3.79802956670433
V$E2A_Q6 - V$SMAD3_Q6,chr6:148688472-148688811-enhancer,6.99736295299816
V$IRF_Q6_01 - V$POU1F1_Q6,chr6:148688472-148688811-enhancer,3.09884596155739
V$DR1_Q3 - V$IRF_Q6_01,chr6:148688472-148688811-enhancer,3.20037566747201
V$LEF1_Q2 - V$NFKB_Q6_01,chr6:148688472-148688811-enhancer,3.07068855644833
V$DR4_Q2 - V$OCT_Q6,chr6:148688472-148688811-enhancer,3.13457825684297
V$CREB_Q3 - V$PEBP_Q6,chr6:148688472-148688811-enhancer,3.52798999390661
V$CEBP_Q2_01 - V$SP1_Q2_01,chr6:148688472-148688811-enhancer,3.19424946138702
V$CEBP_Q2_01 - V$ETS_Q6,chr6:148688472-148688811-enhancer,4.539668305367
V$E2A_Q6 - V$SMAD_Q6_01,chr6:148688472-148688811-enhancer,4.02618249096194
V$AHRHIF_Q6 - V$CETS1P54_01,chr6:34191726-34192136-enhancer,3.1393442600098
V$CREB_02 - V$CREB_Q4_01,chr6:34191726-34192136-enhancer,3.04115699805393
V$COUP_01 - V$LEF1_Q2,chr6:34191726-34192136-enhancer,3.2236381475398
V$COUP_01 - V$DR3_Q4,chr6:34191726-34192136-enhancer,4.33958002629214
V$AP1FJ_Q2 - V$MYCMAX_B,chr6:34191726-34192136-enhancer,4.77328496571819
V$AHRHIF_Q6 - V$AP1FJ_Q2,chr6:34191726-34192136-enhancer,3.90241516097975
V$CEBP_Q2 - V$ICSBP_Q6,chr6:34191726-34192136-enhancer,3.05314083343109
V$E2A_Q2 - V$NFKB_Q6,chr6:34191726-34192136-enhancer,3.03043532361613
V$E2A_Q6 - V$NFKB_Q6,chr6:34191726-34192136-enhancer,3.12588464301095
V$NFAT_Q6 - V$STAT6_01,chr6:34191726-34192136-enhancer,3.16751811225357
V$MYCMAX_B - V$SMAD3_Q6,chr6:34191726-34192136-enhancer,5.43830982284553
V$CEBP_Q3 - V$MYCMAX_B,chr6:34191726-34192136-enhancer,4.19937525695908
V$MYCMAX_B - V$SMAD_Q6_01,chr6:34191726-34192136-enhancer,3.98682986289314
V$AHRHIF_Q6 - V$MYCMAX_B,chr6:34191726-34192136-enhancer,3.36634642118952
V$MAF_Q6_01 - V$MYCMAX_B,chr6:34191726-34192136-enhancer,3.71343715838763
V$HMGIY_Q6 - V$STAT6_01,chr6:34191726-34192136-enhancer,4.67525673836963
V$MYB_Q5_01 - V$STAT6_01,chr6:34191726-34192136-enhancer,4.46294433749321
V$NFAT_Q4_01 - V$STAT6_01,chr6:34191726-34192136-enhancer,4.10547532297925
V$ETS_Q6 - V$PU1_Q6,chr6:34191726-34192136-enhancer,3.80762332530826
V$AHRHIF_Q6 - V$SMAD3_Q6,chr6:34191726-34192136-enhancer,4.41523913203976
V$HMGIY_Q6 - V$MYB_Q5_01,chr6:34191726-34192136-enhancer,3.93658867934371
V$HMGIY_Q6 - V$NFAT_Q4_01,chr6:34191726-34192136-enhancer,3.63667786621051
V$DR1_Q3 - V$ETS_Q6,chr6:34191726-34192136-enhancer,3.32206513061156
V$AHRHIF_Q6 - V$CEBP_Q3,chr6:34191726-34192136-enhancer,3.46258379690805
V$CEBP_Q3 - V$MAF_Q6_01,chr6:34191726-34192136-enhancer,3.65691872908895
V$MYB_Q5_01 - V$STAT_Q6,chr6:34191726-34192136-enhancer,3.55384080794689
V$AHRHIF_Q6 - V$CREB_Q3,chr6:34191726-34192136-enhancer,3.19102204798498
V$E2A_Q2 - V$PEBP_Q6,chr6:34191726-34192136-enhancer,3.33225166395844
V$CEBP_Q2_01 - V$MYB_Q5_01,chr6:34191726-34192136-enhancer,3.16933290618303
V$MYB_Q5_01 - V$NFAT_Q4_01,chr6:34191726-34192136-enhancer,3.44621731206448
V$AHRHIF_Q6 - V$E2F_Q3_01,chr6:34191726-34192136-enhancer,3.13406484130325
V$CP2_02 - V$GR_Q6_01,chr6:34191726-34192136-enhancer,3.24561603981362
V$AHRHIF_Q6 - V$CP2_02,chr6:34191726-34192136-enhancer,3.7232459928994
V$AHRHIF_Q6 - V$SMAD_Q6_01,chr6:34191726-34192136-enhancer,3.22025434978226
V$GRE_C - V$NFKAPPAB50_01,chr7:101929978-101930313-enhancer,3.10166228680896
V$CP2_01 - V$E2F_Q3_01,chr7:101929978-101930313-enhancer,3.91305037689112
V$AHRHIF_Q6 - V$NFKB_Q6,chr7:101929978-101930313-enhancer,3.0582326107766
V$E2F_Q3_01 - V$MYCMAX_B,chr7:101929978-101930313-enhancer,6.40840579705387
V$AHRHIF_Q6 - V$MYCMAX_B,chr7:101929978-101930313-enhancer,4.57929959304439
V$E2F_Q3_01 - V$SMAD4_Q6,chr7:101929978-101930313-enhancer,3.70539267076189
V$AHRHIF_Q6 - V$SMAD4_Q6,chr7:101929978-101930313-enhancer,4.86512270992782
V$PEBP_Q6 - V$SMAD4_Q6,chr7:101929978-101930313-enhancer,3.67158260713737
V$CETS168_Q6 - V$E2F_Q4_01,chr7:101929978-101930313-enhancer,3.15432329201843
V$CEBP_Q3 - V$E2F_Q3_01,chr7:101929978-101930313-enhancer,3.30863423218115
V$CREB_Q3 - V$MAF_Q6_01,chr7:101929978-101930313-enhancer,3.03034322329764
V$CP2_02 - V$E2F_Q3_01,chr7:101929978-101930313-enhancer,4.1947952681022
V$ETS_Q6 - V$PEBP_Q6,chr7:101929978-101930313-enhancer,3.63208028706716
V$GR_Q6 - V$VMYB_01,chr7:116168216-116168790-enhancer,3.12105900120712
V$GRE_C - V$VMYB_01,chr7:116168216-116168790-enhancer,4.79812438090626
V$CMYB_01 - V$IRF_Q6_01,chr7:116168216-116168790-enhancer,3.18009220713476
V$AP1_Q2 - V$SP1_01,chr7:116168216-116168790-enhancer,3.20515517265199
V$ELK1_02 - V$IRF_Q6,chr7:116168216-116168790-enhancer,3.68405124790838
V$CETS1P54_01 - V$GR_Q6,chr7:116168216-116168790-enhancer,4.77645137545181
V$CETS1P54_01 - V$IRF_Q6,chr7:116168216-116168790-enhancer,3.0600345031644
V$EFC_Q6 - V$NFKAPPAB50_01,chr7:116168216-116168790-enhancer,4.09454895211354
V$E2A_Q6 - V$NFKAPPAB65_01,chr7:116168216-116168790-enhancer,3.35356737183156
V$CREL_01 - V$PU1_Q6,chr7:116168216-116168790-enhancer,3.04068774192569
V$EFC_Q6 - V$NFKAPPAB_01,chr7:116168216-116168790-enhancer,4.29462736322913
V$OCT1_02 - V$SP1_Q6_01,chr7:116168216-116168790-enhancer,3.10446074747723
V$AP1FJ_Q2 - V$STAT6_01,chr7:116168216-116168790-enhancer,3.05951035575805
V$AP1_Q2 - V$ER_Q6,chr7:116168216-116168790-enhancer,3.16481153867763
V$AP1_Q2 - V$OCT_Q6,chr7:116168216-116168790-enhancer,3.12501630606894
V$AP1_Q2 - V$ER_Q6_02,chr7:116168216-116168790-enhancer,3.4675852746916
V$AP1_Q6 - V$OCT_Q6,chr7:116168216-116168790-enhancer,3.02737079092896
V$GRE_C - V$MYB_Q6,chr7:116168216-116168790-enhancer,3.27107100060762
V$ER_Q6 - V$ER_Q6_02,chr7:116168216-116168790-enhancer,3.31791955135688
V$NF1_Q6 - V$POU1F1_Q6,chr7:116168216-116168790-enhancer,3.07144215212515
V$E2A_Q6 - V$NFKB_C,chr7:116168216-116168790-enhancer,3.32178469757604
V$HNF1_Q6 - V$NFY_01,chr7:116168216-116168790-enhancer,4.16342048951773
V$CEBP_Q2_01 - V$ETS1_B,chr7:116168216-116168790-enhancer,3.05569157566013
V$ELF1_Q6 - V$STAT6_01,chr7:116168216-116168790-enhancer,4.38867165686249
V$ETS_Q4 - V$PU1_Q6,chr7:116168216-116168790-enhancer,3.05519911147036
V$IRF_Q6 - V$SF1_Q6,chr7:116168216-116168790-enhancer,3.30708234547752
V$IRF_Q6_01 - V$SF1_Q6,chr7:116168216-116168790-enhancer,3.17496261548239
V$OCT_Q6 - V$SMAD4_Q6,chr7:116168216-116168790-enhancer,3.13132346186661
V$NFY_Q6_01 - V$POU1F1_Q6,chr7:116168216-116168790-enhancer,3.68275580697551
V$ELF1_Q6 - V$ETS_Q6,chr7:116168216-116168790-enhancer,3.18856223187795
V$ETS_Q4 - V$ETS_Q6,chr7:116168216-116168790-enhancer,3.2375400392402
V$GATA_Q6 - V$IRF_Q6,chr7:116168216-116168790-enhancer,3.63468914443449
V$EGR_Q6 - V$NFKB_Q6_01,chr7:116168216-116168790-enhancer,3.05453054660165
V$GATA_Q6 - V$PR_Q2,chr7:116168216-116168790-enhancer,4.00395024581684
V$GR_Q6_01 - V$LEF1_Q2,chr7:116168216-116168790-enhancer,3.35965836306033
V$CETS1P54_01 - V$SF1_Q6,chr7:55201472-55201858-enhancer,3.10043558984351
V$CREL_01 - V$ER_Q6_02,chr7:55201472-55201858-enhancer,3.34734574493606
V$CEBPB_01 - V$SMAD3_Q6,chr7:55201472-55201858-enhancer,3.44192120979532
V$CEBPB_02 - V$SMAD3_Q6,chr7:55201472-55201858-enhancer,3.14943969789123
V$CEBPB_02 - V$ER_Q6_02,chr7:55201472-55201858-enhancer,3.33242566542589
V$CEBPB_02 - V$KROX_Q6,chr7:55201472-55201858-enhancer,4.05701689652653
V$COUP_01 - V$NFAT_Q4_01,chr7:55201472-55201858-enhancer,3.53160426660141
V$CEBP_Q2 - V$SMAD3_Q6,chr7:55201472-55201858-enhancer,3.07620968588002
V$CEBP_Q2 - V$ER_Q6_02,chr7:55201472-55201858-enhancer,3.25060693884241
V$CEBP_Q2 - V$KROX_Q6,chr7:55201472-55201858-enhancer,3.97788976953323
V$GR_Q6 - V$IRF_Q6_01,chr7:55201472-55201858-enhancer,3.77972045274772
V$SOX9_B1 - V$SP1_Q6,chr7:55201472-55201858-enhancer,3.53332986991691
V$CHOP_01 - V$KROX_Q6,chr7:55201472-55201858-enhancer,3.08521195795035
V$ETS1_B - V$FOX_Q2,chr7:55201472-55201858-enhancer,3.08100468838742
V$SOX9_B1 - V$SP1_Q6_01,chr7:55201472-55201858-enhancer,3.03714677023238
V$SOX9_B1 - V$SP1_Q2_01,chr7:55201472-55201858-enhancer,3.35593479372424
V$POU1F1_Q6 - V$STAT6_01,chr7:55201472-55201858-enhancer,3.27979683852723
V$PR_Q2 - V$PU1_Q6,chr7:55201472-55201858-enhancer,3.03110660627769
V$ELF1_Q6 - V$PEBP_Q6,chr7:55201472-55201858-enhancer,3.32984194463363
V$ETS_Q4 - V$MYOD_Q6_01,chr7:55201472-55201858-enhancer,3.1890416120049
V$AP1_Q2_01 - V$GATA_Q6,chr7:55201472-55201858-enhancer,3.72425593755248
V$CEBP_Q2_01 - V$EGR_Q6,chr7:55201472-55201858-enhancer,3.11869308973199
V$IRF_Q6_01 - V$KROX_Q6,chr7:55201472-55201858-enhancer,4.43775839183356
V$CMYB_01 - V$CREL_01,chr8:116678291-116678885-enhancer,3.65387512474457
V$CMYB_01 - V$GATA_Q6,chr8:116678291-116678885-enhancer,3.27470624494609
V$CMYB_01 - V$PR_Q2,chr8:116678291-116678885-enhancer,4.04734888987352
V$SOX9_B1 - V$SP1_01,chr8:116678291-116678885-enhancer,3.50865506890427
V$ELK1_02 - V$HNF4ALPHA_Q6,chr8:116678291-116678885-enhancer,3.1752005130206
V$CEBPB_01 - V$FOX_Q2,chr8:116678291-116678885-enhancer,3.95394455390622
V$OCT1_02 - V$STAT_01,chr8:116678291-116678885-enhancer,3.27484389604099
V$PAX5_01 - V$STAT6_01,chr8:116678291-116678885-enhancer,3.29739386111076
V$AP1_Q2 - V$ETS_Q4,chr8:116678291-116678885-enhancer,3.03013820211308
V$AP1_Q2 - V$NFAT_Q4_01,chr8:116678291-116678885-enhancer,3.44491720859348
V$AP1_Q6 - V$MYB_Q6,chr8:116678291-116678885-enhancer,3.12049550738536
V$MYB_Q6 - V$NFY_C,chr8:116678291-116678885-enhancer,3.40745602283604
V$AP1_C - V$MYB_Q3,chr8:116678291-116678885-enhancer,3.12099553603513
V$CEBP_Q2_01 - V$NFY_C,chr8:116678291-116678885-enhancer,3.62637880938007
V$OCT_C - V$POU1F1_Q6,chr8:116678291-116678885-enhancer,3.18987010026069
V$OCT_C - V$PEBP_Q6,chr8:116678291-116678885-enhancer,3.84187697099152
V$MEF2_04 - V$STAT_01,chr8:116678291-116678885-enhancer,3.05479193000347
V$OCT_Q6 - V$STAT_01,chr8:116678291-116678885-enhancer,3.36872646297332
V$AP1_Q2_01 - V$STAT_01,chr8:116678291-116678885-enhancer,3.42138037705743
V$CREB_Q3 - V$STAT6_01,chr8:116678291-116678885-enhancer,3.49536475868852
V$ETS_Q6 - V$STAT6_01,chr8:116678291-116678885-enhancer,4.44920329152215
V$AP1_01 - V$ELF1_Q6,chr8:116678291-116678885-enhancer,3.70310706770464
V$HNF1_Q6 - V$ICSBP_Q6,chr8:116678291-116678885-enhancer,4.26697003608422
V$POU1F1_Q6 - V$SF1_Q6,chr8:116678291-116678885-enhancer,3.49637460450057
V$AP1_Q2_01 - V$ETS_Q4,chr8:116678291-116678885-enhancer,3.59999411224847
V$ETS_Q4 - V$HNF4_Q6,chr8:116678291-116678885-enhancer,3.33309224266214
V$FOX_Q2 - V$NFKB_Q6_01,chr8:116678291-116678885-enhancer,3.12052444731379
V$GATA_Q6 - V$HNF4_Q6,chr8:116678291-116678885-enhancer,3.44033462709363
V$CEBP_Q2_01 - V$HNF1_Q6,chr8:116678291-116678885-enhancer,3.60248428130663
V$HNF1_Q6 - V$IRF_Q6_01,chr8:116678291-116678885-enhancer,3.1624518179559
V$CREB_Q3 - V$ETS_Q6,chr8:116678291-116678885-enhancer,3.79058647028044
V$CEBP_Q2_01 - V$FOX_Q2,chr8:116678291-116678885-enhancer,4.00681702261658
V$CREB_Q4_01 - V$OCT1_Q5_01,chr8:116678291-116678885-enhancer,3.23323096850404
V$AP1_Q4_01 - V$ETS_Q6,chr8:116678291-116678885-enhancer,3.25805163285473
V$CHOP_01 - V$VMYB_01,chr8:134093873-134094293-enhancer,3.08826736605386
V$LEF1TCF1_Q4 - V$VMYB_01,chr8:134093873-134094293-enhancer,3.31438551193041
V$PU1_Q6 - V$SP1_01,chr8:134093873-134094293-enhancer,3.05207647384432
V$AP1_01 - V$ELK1_02,chr8:134093873-134094293-enhancer,3.48251451285386
V$ELK1_02 - V$NFAT_Q4_01,chr8:134093873-134094293-enhancer,3.16251375683948
V$NFKAPPAB65_01 - V$OCT_Q6,chr8:134093873-134094293-enhancer,3.03426415534027
V$CP2_01 - V$OCT1_04,chr8:134093873-134094293-enhancer,3.95796514684972
V$MYB_Q3 - V$MYB_Q6,chr8:134093873-134094293-enhancer,3.01712938422526
V$GR_Q6 - V$STAT_01,chr8:134093873-134094293-enhancer,3.24597837402213
V$AP1_C - V$PU1_Q6,chr8:134093873-134094293-enhancer,3.26441001032024
V$GR_Q6_01 - V$STAT_01,chr8:134093873-134094293-enhancer,3.92623895423067
V$HMGIY_Q6 - V$NFAT_Q6,chr8:134093873-134094293-enhancer,3.92913433997751
V$NFAT_Q4_01 - V$NFAT_Q6,chr8:134093873-134094293-enhancer,3.26526439516208
V$DR1_Q3 - V$STAT6_01,chr8:134093873-134094293-enhancer,3.07985216788929
